usuarioId,filmeId,nota
4,1179,4.0
4,898,5.0
5,36,4.0
5,457,4.0
5,34,4.0
5,531,4.0
5,527,5.0
5,50,4.0
5,266,1.0
5,349,3.0
5,110,4.0
5,290,5.0
5,596,5.0
5,247,5.0
5,300,3.0
6,590,5.0
6,999,2.0
6,1064,4.0
6,548,3.0
6,2,4.0
6,434,4.0
6,364,5.0
6,113,3.0
6,477,4.0
6,316,5.0
6,362,3.0
6,89,4.0
6,329,4.0
6,296,2.0
6,480,5.0
6,234,2.0
6,7,4.0
6,288,2.0
6,801,3.0
6,158,4.0
6,276,4.0
6,13,3.0
6,8,3.0
6,536,3.0
6,196,3.0
6,3,5.0
6,212,4.0
6,45,3.0
6,500,5.0
6,332,3.0
6,353,4.0
6,802,4.0
6,383,3.0
6,273,3.0
6,592,3.0
6,258,3.0
6,628,3.0
6,437,3.0
6,208,3.0
6,92,4.0
6,10,3.0
6,662,3.0
6,531,3.0
6,466,2.0
6,153,3.0
6,799,3.0
6,708,4.0
6,416,3.0
6,163,3.0
6,700,4.0
6,891,3.0
6,991,4.0
6,458,3.0
6,50,1.0
6,795,3.0
6,852,4.0
6,709,5.0
6,606,3.0
6,47,4.0
6,248,5.0
6,979,3.0
6,354,4.0
6,5,5.0
6,219,3.0
6,765,3.0
6,374,3.0
6,165,3.0
6,445,3.0
6,100,3.0
6,32,4.0
6,848,4.0
6,509,3.0
6,454,4.0
6,497,3.0
6,217,3.0
6,189,3.0
6,508,4.0
6,230,5.0
6,88,2.0
6,596,3.0
6,543,3.0
6,367,4.0
6,315,4.0
6,160,5.0
6,330,3.0
6,86,5.0
6,110,5.0
6,348,3.0
6,168,5.0
6,31,3.0
6,358,3.0
6,159,3.0
6,66,3.0
6,146,4.0
7,8798,4.5
7,260,5.0
7,2353,3.5
7,4643,1.0
7,1208,4.0
7,48783,4.5
7,589,2.5
7,4874,3.0
7,4370,4.5
7,8665,3.5
7,8808,1.5
7,3977,2.5
7,48516,1.0
7,38388,3.5
7,2762,4.5
7,33836,1.0
7,4246,2.0
7,8870,3.5
7,4310,0.5
7,46530,1.0
7,49286,0.5
7,6934,2.0
7,5989,4.0
7,5991,4.5
7,2683,2.0
7,5218,3.5
7,2324,2.0
7,924,4.0
7,8958,3.5
7,48997,2.5
7,466,5.0
7,1584,5.0
7,8908,4.5
7,45499,4.0
7,7143,4.5
7,5459,3.0
7,3793,3.5
7,27741,3.0
7,4844,1.5
7,3916,4.0
7,165,4.0
7,2688,2.5
7,3114,4.5
7,920,3.0
7,33794,2.0
7,5952,4.5
8,357,5.0
8,457,3.0
8,10,2.0
8,339,3.0
8,292,3.0
8,47,4.0
8,318,5.0
8,252,3.0
8,367,3.0
8,39,3.0
8,153,2.0
8,11,4.0
8,150,4.0
8,236,3.0
9,5481,5.0
9,5890,4.0
9,2023,3.0
9,1987,2.0
9,5218,4.0
9,1674,4.0
9,5965,4.0
9,5902,5.0
9,5893,4.0
9,6001,4.0
9,5841,1.0
9,5447,4.0
9,4558,1.0
9,4131,1.0
10,82167,3.5
10,6942,4.0
10,72998,2.5
10,4306,4.5
10,4993,4.0
10,1247,3.0
10,588,4.0
10,109853,4.0
10,91529,5.0
10,74450,3.0
10,106696,4.5
10,109487,0.5
10,84374,3.5
10,7149,4.0
10,94070,4.5
10,103335,4.0
10,129428,3.5
10,72011,2.5
10,597,3.5
10,3882,3.0
10,5377,3.5
10,86548,3.0
10,8636,3.5
10,95510,3.0
10,8970,1.0
10,58047,3.5
10,33679,3.0
10,64969,0.5
10,7154,4.0
10,106489,3.5
10,58559,4.5
10,7458,5.0
10,8869,5.0
10,119145,1.0
10,4246,3.5
10,60950,2.0
10,47099,3.0
10,68954,4.0
10,6155,3.0
10,8529,3.5
10,79091,5.0
10,912,4.0
11,1597,4.0
11,292,4.0
11,10,3.0
11,1101,5.0
11,6,5.0
11,356,5.0
11,1408,5.0
11,1518,4.0
11,648,4.0
11,153,3.0
11,1918,4.0
11,1616,3.0
11,1604,4.0
11,1840,4.0
11,1100,3.0
11,36,4.0
11,1586,4.0
11,1704,4.0
11,2002,2.0
12,5620,4.0
12,838,5.0
12,6942,5.0
12,1876,3.5
12,1405,3.0
12,2485,5.0
12,168,5.0
12,261,4.5
12,277,3.0
12,2581,5.0
13,597,3.0
13,4011,5.0
13,3798,4.0
13,3827,4.0
13,2145,3.0
13,3952,3.0
13,1721,4.0
13,3996,5.0
13,4148,4.0
14,337,5.0
14,524,3.0
14,455,3.0
14,527,3.0
14,434,4.0
14,32,4.0
14,150,4.0
14,231,3.0
14,356,4.0
14,351,3.0
14,553,4.0
14,296,3.0
14,448,3.0
14,39,3.0
15,7438,3.0
15,3499,4.0
15,122924,1.0
15,1214,5.0
15,44,1.0
15,1210,5.0
15,1265,3.5
15,104841,4.5
15,112852,1.5
15,293,3.0
15,166635,3.5
15,5618,3.0
15,3555,4.0
15,356,5.0
15,296,4.0
15,58559,2.0
15,122922,2.0
15,84954,4.5
15,2081,3.0
15,6502,3.5
15,103249,3.5
15,3949,4.0
15,2959,2.5
15,71264,2.5
15,166528,5.0
15,588,3.0
15,158,1.0
15,71057,4.0
15,4995,5.0
15,5952,3.5
15,84152,5.0
15,2012,4.0
15,3994,3.0
15,94864,3.0
15,68237,3.0
15,101864,4.0
15,99114,1.0
15,85414,3.5
15,120466,2.5
15,1196,5.0
16,2019,4.0
16,48394,4.0
16,3429,3.5
16,296,3.0
16,1219,3.0
16,1207,4.0
16,58559,4.5
16,1197,4.0
16,1213,3.5
16,1148,4.0
16,1208,4.0
16,2571,3.5
16,858,2.5
16,1281,3.0
16,27773,4.0
16,4226,4.5
16,745,4.0
16,2109,3.5
16,318,4.0
16,2723,3.5
16,7361,3.5
16,1617,3.5
16,1260,4.0
16,60069,4.0
16,2707,3.5
16,527,4.0
16,1276,4.0
16,6350,3.5
16,2762,3.5
17,1193,4.5
17,1270,4.5
17,7482,4.0
17,7099,5.0
17,1258,4.0
17,2194,4.0
17,858,5.0
17,58559,4.5
17,3263,4.0
17,899,3.5
17,2571,5.0
17,293,3.5
17,3702,3.5
17,6870,3.5
17,1259,4.0
17,1967,4.0
17,780,4.0
17,1036,4.0
17,1196,5.0
17,1732,5.0
17,3039,4.5
17,593,4.5
17,47,4.0
17,5618,5.0
17,3949,4.5
17,1222,4.5
17,1,4.5
17,1089,4.0
17,1263,4.0
17,3681,4.5
17,50,4.5
17,1209,3.5
18,38038,4.0
18,1213,4.5
18,2012,3.0
18,50,5.0
18,76077,3.0
18,8950,4.0
18,60684,3.5
18,1682,3.0
18,122892,3.5
18,466,2.5
18,329,4.0
18,162606,3.5
18,79132,4.5
18,1617,4.0
18,555,4.0
18,4886,4.0
18,53318,2.5
18,45499,4.0
18,260,4.0
18,86332,3.5
18,64839,3.5
18,64197,4.5
18,3949,4.5
18,104,2.5
18,2706,3.5
18,33615,3.5
18,3702,3.5
18,1036,4.0
18,54286,4.0
18,589,4.5
18,106489,3.5
18,1291,4.0
18,44665,4.5
18,37741,4.0
18,1653,3.5
18,33004,3.0
18,6534,3.0
18,673,3.0
18,116797,4.5
18,48516,4.5
18,7373,3.5
18,1721,4.0
18,64614,3.5
18,37733,4.0
18,3275,4.5
18,122924,4.0
18,374,2.5
18,70286,3.5
18,27773,3.5
18,1252,4.0
18,2000,4.0
18,318,5.0
18,293,4.5
18,58295,3.5
18,2278,3.5
18,1247,4.5
18,84392,4.5
18,588,3.5
18,64957,3.5
18,163,4.0
18,88094,3.0
18,1086,4.0
18,86190,3.5
18,6333,4.0
18,63131,3.5
18,33794,4.5
18,112334,4.5
18,158238,4.0
18,1805,3.5
18,110,4.5
18,2411,3.0
18,86628,4.0
18,2410,3.5
18,30793,4.0
18,5679,4.0
18,4973,4.0
18,60074,2.5
18,72998,4.0
18,1227,4.5
18,92094,3.5
18,231,2.5
18,59615,2.5
18,180,4.0
18,593,4.5
18,356,4.5
18,76251,4.5
18,46578,3.5
18,3052,4.5
18,2762,4.5
18,52604,4.5
18,590,4.0
18,99114,4.0
18,2490,3.5
18,98124,4.0
18,1270,4.0
18,118900,3.5
18,86880,3.0
18,367,2.5
18,2115,4.0
18,144210,4.0
18,140289,4.0
18,69951,3.5
18,337,4.0
18,166635,4.0
18,60040,3.5
18,1924,2.5
18,171023,4.0
18,103772,4.0
18,3462,4.0
18,72378,3.0
18,6934,3.0
18,83349,3.0
18,97752,3.5
18,3896,4.0
18,2422,3.0
18,90600,4.0
18,96610,3.0
18,102445,4.0
18,6709,3.0
18,1892,4.0
18,5464,4.0
18,91529,4.0
18,164179,3.0
18,8798,4.0
18,122886,4.0
18,1201,5.0
18,55118,4.5
18,7317,3.0
18,67255,4.5
18,1210,4.5
18,5669,3.5
18,1208,3.5
18,7254,4.5
18,49651,3.5
18,2194,3.5
18,30812,4.0
18,1223,4.5
18,112852,4.5
18,4643,3.0
18,6,4.0
18,122920,3.0
18,2953,3.0
18,296,4.0
18,924,4.0
18,157110,4.5
18,431,4.0
18,3681,4.5
18,923,5.0
18,111,4.0
18,122926,3.5
18,480,3.5
19,92,2.0
19,2808,2.0
19,231,2.0
19,329,2.0
19,2245,3.0
19,1129,3.0
19,1427,1.0
19,1665,1.0
19,118,3.0
19,291,2.0
19,903,5.0
19,3254,2.0
19,1210,3.0
19,2502,2.0
19,2860,2.0
19,1681,3.0
19,1907,3.0
19,2694,2.0
19,3104,2.0
19,575,2.0
19,849,2.0
19,332,2.0
19,648,3.0
19,2001,2.0
19,1625,4.0
19,904,5.0
19,3825,3.0
19,351,2.0
19,3393,1.0
19,1307,3.0
19,3424,2.0
19,216,2.0
19,3398,2.0
19,1479,3.0
19,1269,4.0
19,2883,3.0
19,34,4.0
19,3238,1.0
19,2266,3.0
19,2150,3.0
19,1047,3.0
19,3798,2.0
19,1882,2.0
19,2137,4.0
19,2722,2.0
19,2870,3.0
19,2060,3.0
19,2915,2.0
19,3837,1.0
19,366,2.0
19,19,2.0
19,2145,2.0
19,407,3.0
19,3400,3.0
19,2052,2.0
19,1219,4.0
19,1256,4.0
19,2455,2.0
19,104,2.0
19,2,3.0
19,3624,3.0
19,2372,1.0
19,2315,2.0
19,2134,2.0
19,442,3.0
19,2000,3.0
19,1702,3.0
19,2072,2.0
19,2513,1.0
19,2320,3.0
19,1346,2.0
19,289,2.0
19,2012,3.0
19,3324,2.0
19,1378,3.0
19,1573,4.0
19,3033,2.0
19,422,3.0
19,2683,3.0
19,3534,2.0
19,2374,2.0
19,543,3.0
19,3835,2.0
19,818,4.0
19,1285,5.0
19,3108,4.0
19,2687,2.0
19,1663,3.0
19,671,2.0
19,2668,2.0
19,2628,3.0
19,2267,2.0
19,3479,3.0
19,2053,2.0
19,1895,2.0
19,2100,3.0
19,1405,2.0
19,2359,4.0
19,500,2.0
19,1653,4.0
19,2572,3.0
19,2407,2.0
19,32,4.0
19,1754,2.0
19,2699,3.0
19,2396,4.0
19,2369,2.0
19,1862,1.0
19,1376,4.0
19,1396,3.0
19,2110,3.0
19,64,2.0
19,1373,1.0
19,799,3.0
19,3048,2.0
19,1921,3.0
19,350,2.0
19,2539,2.0
19,3146,1.0
19,3264,3.0
19,1892,2.0
19,1215,3.0
19,2867,3.0
19,3016,3.0
19,273,1.0
19,380,3.0
19,745,4.0
19,1214,4.0
19,1970,3.0
19,733,3.0
19,1238,3.0
19,2806,2.0
19,3536,2.0
19,1377,3.0
19,3258,2.0
19,1079,4.0
19,3717,2.0
19,1783,1.0
19,196,2.0
19,260,4.0
19,1614,2.0
19,1566,4.0
19,3114,2.0
19,2754,1.0
19,2033,3.0
19,353,5.0
19,546,2.0
19,3409,2.0
19,2186,4.0
19,2082,3.0
19,1580,2.0
19,344,2.0
19,3370,2.0
19,3005,2.0
19,2406,3.0
19,2065,2.0
19,2762,4.0
19,2672,3.0
19,445,2.0
19,3510,3.0
19,3535,2.0
19,490,2.0
19,3263,2.0
19,2936,4.0
19,3113,2.0
19,921,3.0
19,258,3.0
19,986,3.0
19,1583,3.0
19,653,2.0
19,540,1.0
19,2606,4.0
19,1394,3.0
19,1359,3.0
19,3418,3.0
19,1717,3.0
19,1973,2.0
19,3044,3.0
19,486,2.0
19,3301,2.0
19,1591,2.0
19,1690,1.0
19,2657,3.0
19,2015,3.0
19,1016,3.0
19,587,3.0
19,3809,3.0
19,1409,3.0
19,1374,5.0
19,2140,4.0
19,3751,3.0
19,933,4.0
19,2034,2.0
19,2424,2.0
19,2014,2.0
19,2371,4.0
19,2143,3.0
19,1918,3.0
19,468,3.0
19,2335,3.0
19,1049,2.0
19,2118,2.0
19,2037,4.0
19,1198,5.0
19,2450,2.0
19,708,3.0
19,2413,3.0
19,611,2.0
19,3082,2.0
19,2048,3.0
19,2643,1.0
20,2089,4.5
20,3977,3.5
20,3753,3.0
20,4865,3.0
20,709,3.0
20,3565,3.0
20,1848,3.0
20,4901,3.5
20,4449,2.0
20,5618,5.0
20,5015,4.0
20,2096,4.0
20,107,3.5
20,1028,4.5
20,1947,5.0
20,2059,3.5
20,6156,3.0
20,3114,5.0
20,4821,0.5
20,4641,3.0
20,2657,5.0
20,1015,3.5
20,3852,4.0
20,4226,3.5
20,4027,4.0
20,4366,1.5
20,4270,0.5
20,6143,4.0
20,4246,5.0
20,1688,4.5
20,3535,1.0
20,2804,5.0
20,5463,2.0
20,2048,3.5
20,6365,4.0
20,2085,4.0
20,5991,5.0
20,1035,4.5
20,2700,4.5
20,4022,3.5
20,8,1.0
20,2300,5.0
20,5313,0.5
20,6157,2.0
20,3578,4.5
20,3512,3.0
20,914,4.5
20,5218,5.0
20,5013,4.5
20,1722,3.0
20,1032,3.5
20,4306,5.0
20,919,5.0
20,5507,0.5
20,1367,3.0
20,2701,1.0
20,6345,5.0
20,4700,4.0
20,3159,5.0
20,5445,4.5
20,4886,4.0
20,2078,4.5
20,6166,1.5
20,4643,3.0
20,1021,2.0
20,48,5.0
20,594,5.0
20,4232,0.5
20,3549,5.0
20,588,5.0
20,1025,5.0
20,2770,2.5
20,3398,5.0
21,165,3.5
21,104841,4.0
21,3984,4.5
21,2916,4.0
21,2529,4.0
21,76251,2.5
21,93510,3.0
21,7569,4.5
21,8636,3.0
21,149380,1.5
21,2023,2.5
21,2700,2.5
21,370,5.0
21,551,0.5
21,2763,4.0
21,110102,3.5
21,99114,3.5
21,74789,2.5
21,114180,3.5
21,1527,2.5
21,4701,3.5
21,81845,3.5
21,2541,4.0
21,4446,3.5
21,3639,4.5
21,2991,4.5
21,135536,3.5
21,33004,4.5
21,105954,3.5
21,116823,3.5
21,2006,2.5
21,135887,4.5
21,1265,3.5
21,2858,2.0
21,108945,3.0
21,160872,0.5
21,111743,3.5
21,5952,2.0
21,142536,2.5
21,94777,4.0
21,6874,1.5
21,53121,4.5
21,47997,5.0
21,95067,3.0
21,2012,5.0
21,33615,4.0
21,2717,4.0
21,51084,3.5
21,58998,4.5
21,103883,3.5
21,59429,2.5
21,1722,5.0
21,122882,3.5
21,170,2.0
21,106072,3.5
21,107141,4.0
21,73858,1.5
21,117922,3.5
21,5218,4.0
21,6942,4.0
21,1210,4.5
21,143245,1.5
21,60397,3.5
21,132157,2.5
21,50872,3.5
21,80166,3.0
21,143385,4.0
21,2011,5.0
21,103810,3.5
21,99532,1.5
21,47566,4.0
21,85259,4.0
21,500,2.5
21,4306,4.0
21,103253,3.0
21,68791,3.5
21,2993,4.5
21,104211,4.0
21,32587,3.0
21,589,3.5
21,106540,2.5
21,2403,2.5
21,6934,4.0
21,69526,3.5
21,4718,4.5
21,119141,0.5
21,79592,3.5
21,117851,3.0
21,88140,3.5
21,72641,3.0
21,5989,3.5
21,8644,4.0
21,110553,3.0
21,3489,3.5
21,138036,3.5
21,77561,4.0
21,4085,3.5
21,102716,3.0
21,858,2.5
21,86068,0.5
21,108932,1.0
21,2402,3.0
21,367,3.0
21,109864,1.5
21,96079,4.0
21,3633,4.5
21,60074,3.5
21,52973,3.5
21,122886,4.0
21,6166,2.0
21,107449,1.5
21,95441,3.5
21,64032,2.5
21,1573,2.5
21,7573,5.0
21,4040,2.5
21,111362,3.5
21,3869,4.0
21,1214,1.5
21,59369,3.0
21,648,4.5
21,103384,4.0
21,54286,4.0
21,4963,4.5
21,78499,4.0
21,112138,3.5
21,135133,3.5
21,122900,3.5
21,73106,2.0
21,91529,3.5
21,2424,4.0
21,106916,3.0
21,88744,3.0
22,49272,5.0
22,1952,5.0
22,1953,4.5
22,33794,2.5
22,71464,0.5
22,44191,0.5
22,5418,3.5
22,52281,0.5
22,56367,0.5
22,55820,4.0
22,41997,3.0
22,3751,4.0
22,541,5.0
22,7153,1.0
22,4017,4.0
22,66097,2.0
22,30707,2.0
22,34437,3.0
22,6539,2.5
22,58559,3.0
22,54503,3.5
22,356,5.0
22,64575,3.5
22,5617,3.5
22,3489,5.0
22,48516,2.5
22,70286,0.5
22,56782,4.0
22,5816,0.5
22,4027,2.5
22,216,4.0
22,55290,1.0
22,8961,4.0
22,48394,1.5
22,60950,1.0
22,4878,1.5
23,7932,3.0
23,58,3.0
23,1089,4.0
23,7438,3.0
23,1232,5.0
23,175,3.0
23,2686,4.0
23,3681,3.5
23,7064,3.5
23,1748,3.5
23,4235,4.0
23,5618,4.0
23,6857,3.5
23,29,4.0
23,1884,3.0
23,2542,3.0
23,1213,3.0
23,1258,5.0
23,1252,4.5
23,1237,4.0
23,2912,3.5
23,3265,4.5
23,912,3.5
23,1203,3.0
23,3462,3.0
23,6721,3.0
23,1233,5.0
23,50,4.0
23,6234,3.5
23,1222,5.0
23,6874,3.0
23,3424,3.0
23,1425,3.0
23,5971,4.0
23,1208,4.0
23,2194,3.0
24,57368,3.5
24,51662,4.0
24,356,4.5
24,1198,4.5
24,1704,4.0
24,86882,4.0
24,296,4.0
24,593,4.5
24,1580,4.0
24,52973,3.5
24,32,3.5
24,4262,4.0
24,1297,3.0
24,4973,3.5
24,7293,3.5
24,58998,4.0
24,1197,4.0
24,33679,3.5
24,1246,4.0
24,49272,3.5
24,2617,3.5
24,4299,3.5
24,5673,4.0
24,38061,4.0
24,134853,4.0
24,102407,3.5
24,1653,3.0
24,68157,3.0
24,34437,3.5
24,3147,4.5
24,8784,3.0
24,139385,3.0
24,4995,3.5
25,2028,5.0
25,122912,5.0
25,122916,4.5
25,74458,4.5
25,116797,5.0
25,260,5.0
25,180095,5.0
25,1198,5.0
26,592,4.0
26,593,4.0
26,10,3.0
26,153,3.0
26,288,3.0
26,434,2.0
27,2294,2.0
27,3681,4.0
27,3519,3.0
27,2406,4.0
27,924,2.0
27,2876,2.0
27,2054,4.0
27,3479,4.0
27,1200,1.0
27,2407,4.0
27,661,3.0
27,3697,1.0
27,2,4.0
27,1276,4.0
27,158,2.0
27,1247,2.0
27,1592,3.0
27,421,3.0
27,3157,3.0
27,1,3.0
27,3555,4.0
27,3654,4.0
27,2115,4.0
27,911,5.0
27,1580,3.0
27,1584,4.0
27,2094,4.0
27,1083,4.0
27,3247,3.0
27,1566,2.0
27,2529,4.0
27,1197,5.0
27,3489,5.0
27,2355,3.0
27,48,4.0
27,480,4.0
27,2080,4.0
27,3037,4.0
27,1148,5.0
27,1196,4.0
28,48738,3.0
28,63113,3.0
28,4878,4.0
28,1275,2.0
28,64997,3.5
28,480,2.5
28,55094,3.5
28,59387,2.0
28,3317,2.5
28,1608,2.0
28,27793,2.0
28,4772,3.5
28,527,3.0
28,508,3.5
28,337,3.5
28,1136,3.5
28,55721,3.5
28,42004,2.5
28,4855,2.5
28,6617,4.0
28,3916,3.5
28,6953,3.0
28,5995,3.0
28,68319,3.5
28,49961,3.0
28,1171,3.0
28,8914,2.0
28,5747,3.5
28,41863,4.5
28,147,2.5
28,6993,1.5
28,3681,3.5
28,4017,3.0
28,23,1.5
28,898,3.0
28,589,4.5
28,54503,3.5
28,296,4.5
28,40583,2.5
28,1682,1.5
28,6711,2.5
28,5445,3.5
28,60941,3.0
28,55908,3.5
28,48783,2.5
28,49265,4.0
28,3176,3.0
28,2701,1.5
28,1266,4.5
28,46723,2.5
28,70286,4.5
28,224,3.0
28,555,3.0
28,55820,4.5
28,6281,1.5
28,2539,1.5
28,62394,2.0
28,6974,3.0
28,318,3.5
28,3272,4.0
28,145,1.5
28,3198,3.0
28,33558,3.0
28,2628,4.0
28,1356,3.5
28,1197,2.5
28,8633,4.5
28,5329,3.0
28,3033,3.0
28,1653,3.5
28,349,3.0
28,34536,2.5
28,61986,3.0
28,7649,2.0
28,2194,3.5
28,6870,3.0
28,59018,4.5
28,2686,3.0
28,64614,4.0
28,60647,2.5
28,50068,3.0
28,69849,3.5
28,60040,3.0
28,599,3.0
28,1047,3.5
28,3175,1.5
28,65982,3.0
28,2706,3.0
28,53972,2.5
28,26901,2.5
28,36529,4.0
28,63033,3.5
28,1199,2.0
28,3950,3.0
28,37386,3.5
28,31,2.5
28,1256,4.0
28,44199,2.0
28,62374,2.5
28,4343,2.5
28,7153,3.5
28,43396,4.0
28,7458,4.0
28,50442,2.0
28,41566,2.5
28,21,3.0
28,1198,2.5
28,3967,4.0
28,1213,4.0
28,300,2.0
28,2716,1.5
28,7445,2.0
28,6537,4.0
28,32,3.5
28,49822,3.0
28,6548,1.5
28,40629,2.0
28,2232,2.0
28,524,3.5
28,2490,4.5
28,37739,3.0
28,64575,2.5
28,34437,3.5
28,58803,3.0
28,110,3.5
28,27450,2.5
28,6884,3.5
28,6957,3.0
28,46578,2.0
28,54286,4.0
28,2278,4.0
28,26614,4.0
28,48326,2.5
28,5502,3.0
28,8665,3.5
28,3256,2.5
28,60753,3.0
28,1196,4.0
28,68358,3.5
28,8950,4.0
28,5989,3.5
28,3052,3.0
28,3508,4.5
28,6947,3.5
28,4446,3.5
28,2841,2.5
28,5952,3.5
28,5009,2.5
28,714,3.5
28,5267,3.0
28,2951,3.0
28,5630,2.5
28,1678,2.0
28,40278,3.0
28,3156,2.5
28,56174,4.0
28,55290,3.0
28,2959,3.5
28,1785,3.5
28,2058,2.0
28,47,3.0
28,475,4.0
28,32587,3.5
28,4211,2.0
28,30749,4.0
28,61024,2.0
28,34405,4.5
28,3169,2.5
28,3543,2.5
28,8951,3.0
28,55247,3.5
29,68237,5.0
29,82459,5.0
29,81845,4.0
29,51540,4.0
29,2301,4.0
29,111362,4.5
29,4327,4.0
29,1100,3.5
29,1617,5.0
29,2951,4.5
29,104841,4.0
29,5995,5.0
29,1224,4.0
29,56174,4.0
29,170,3.0
29,1303,4.5
29,904,4.5
29,1270,4.0
29,48774,4.5
29,87232,3.5
29,1250,5.0
29,1792,3.0
29,1408,5.0
29,953,5.0
30,589,3.5
30,68954,5.0
30,260,5.0
30,1200,3.0
30,108932,4.0
30,95510,5.0
30,111759,5.0
30,1240,3.5
30,5952,5.0
30,33794,5.0
31,344,3.0
31,1356,4.0
31,1353,4.0
31,783,4.0
31,10,4.0
31,5060,5.0
31,780,4.0
31,612,3.0
31,7,4.0
31,1197,5.0
31,1302,4.0
31,1057,5.0
31,1282,5.0
31,1278,5.0
31,648,5.0
32,1080,3.0
32,1,3.0
32,784,3.0
32,440,4.0
32,1459,4.0
32,1393,4.0
32,497,5.0
32,337,3.0
32,527,4.0
32,95,3.0
32,529,4.0
32,345,5.0
32,761,4.0
32,376,3.0
32,1409,4.0
32,141,4.0
32,608,5.0
32,21,4.0
32,236,3.0
32,802,4.0
32,318,5.0
32,880,3.0
32,628,3.0
32,538,5.0
32,1197,5.0
32,410,3.0
32,1183,3.0
32,265,5.0
32,32,4.0
32,539,4.0
32,1407,2.0
33,1393,4.0
33,161,3.0
33,475,4.0
33,1633,4.0
33,50,5.0
33,1,3.0
33,805,1.0
33,2357,5.0
33,110,5.0
33,838,5.0
33,2490,3.0
33,1245,5.0
33,1476,3.0
33,1888,4.0
33,508,3.0
33,1358,4.0
33,230,3.0
33,1213,3.0
33,1500,4.0
33,1610,3.0
33,914,5.0
33,1183,3.0
33,1188,4.0
33,507,4.0
33,2028,5.0
33,1580,3.0
33,1885,4.0
33,2875,4.0
33,778,4.0
33,1357,4.0
33,562,5.0
33,385,4.0
33,490,2.0
33,2485,2.0
33,497,4.0
33,21,4.0
33,2762,4.0
33,28,5.0
33,308,4.0
33,457,5.0
33,1365,3.0
33,1177,3.0
33,1639,5.0
33,261,4.0
33,322,2.0
33,1487,3.0
33,1621,2.0
34,4973,4.0
34,3717,4.5
34,4306,3.5
34,6711,5.0
34,2953,2.0
34,27193,4.5
34,1527,4.5
34,6874,5.0
34,2443,4.5
34,3489,3.0
34,4874,1.0
34,3000,4.0
34,6934,0.5
34,2628,3.5
34,31184,3.0
34,5449,2.0
34,5459,2.0
34,4310,0.5
34,145,1.0
34,589,3.5
34,1580,2.5
34,2959,4.0
34,1682,2.5
34,4447,4.0
34,2273,5.0
34,2424,1.0
35,21,5.0
35,50,5.0
35,150,5.0
35,11,4.0
35,342,4.0
35,185,5.0
35,316,3.0
36,2269,3.0
36,1252,2.0
36,1094,1.5
36,1358,2.5
36,1015,2.0
36,4220,2.0
36,1372,3.0
36,548,3.0
36,25,2.5
36,1222,2.5
