usuarioId,filmeId,nota
6,344,3.0
6,257,5.0
6,575,3.0
6,358,3.0
6,830,5.0
6,999,2.0
6,540,3.0
6,419,3.0
6,16,4.0
6,145,4.0
6,177,3.0
6,475,4.0
6,327,1.0
6,265,3.0
6,43,4.0
6,1082,4.0
6,312,1.0
6,536,3.0
6,352,3.0
6,89,4.0
6,435,3.0
6,110,5.0
6,357,3.0
6,354,4.0
6,168,5.0
6,135,3.0
6,22,5.0
6,637,4.0
6,490,3.0
6,8,3.0
6,364,5.0
6,313,3.0
6,542,4.0
6,150,4.0
6,1084,3.0
6,546,2.0
6,141,4.0
6,405,3.0
6,979,3.0
6,355,4.0
6,252,4.0
6,1064,4.0
6,88,2.0
6,502,3.0
6,25,3.0
6,140,3.0
6,370,4.0
6,330,3.0
6,185,3.0
6,292,4.0
6,838,4.0
6,588,5.0
6,353,4.0
6,880,3.0
6,842,3.0
6,210,4.0
6,6,4.0
6,171,3.0
6,191,2.0
6,189,3.0
6,50,1.0
6,36,5.0
7,27741,3.0
7,5952,4.5
7,5378,0.5
7,589,2.5
7,2353,3.5
7,1270,5.0
7,2762,4.5
7,2671,4.5
7,2858,4.0
7,34048,3.0
7,1219,5.0
7,5502,1.5
7,1196,4.0
7,3354,1.5
7,42002,4.5
7,45499,4.0
7,4896,4.0
7,4874,3.0
7,480,5.0
7,8970,2.5
7,1208,4.0
7,924,4.0
7,8798,4.5
7,2717,3.5
7,4844,1.5
7,1610,4.0
7,3916,4.0
7,8965,1.0
7,30812,3.5
7,50,4.5
8,32,3.0
8,296,4.0
8,457,3.0
8,34,5.0
8,10,2.0
8,527,5.0
8,339,3.0
8,586,3.0
8,317,3.0
9,5890,4.0
9,5893,4.0
9,4993,5.0
9,1270,5.0
9,627,3.0
9,3328,3.0
9,5956,4.0
9,5841,1.0
9,2023,3.0
10,82167,3.5
10,69406,4.5
10,296,1.0
10,79091,5.0
10,51662,3.0
10,103335,4.0
10,56367,3.5
10,7375,4.0
10,119145,1.0
10,8665,3.5
10,54286,3.5
10,78772,3.0
10,3882,3.0
10,4447,4.5
10,66203,3.5
10,96079,5.0
10,113275,4.5
10,2571,0.5
10,912,4.0
10,58047,3.5
10,8961,2.5
10,107141,2.0
10,6942,4.0
10,109487,0.5
10,72011,2.5
10,70183,3.0
10,63113,3.5
10,88810,3.0
11,1693,5.0
11,593,5.0
11,589,4.0
11,1101,5.0
11,1616,3.0
11,2002,2.0
11,1370,3.0
11,1584,5.0
11,1784,5.0
11,380,4.0
11,1391,1.0
11,648,4.0
11,1552,4.0
12,63992,5.0
12,830,4.0
12,3668,5.0
12,1876,3.5
12,277,3.0
12,8533,5.0
13,1173,3.0
13,3996,5.0
13,4011,5.0
13,2145,3.0
13,597,3.0
13,4148,4.0
14,231,3.0
14,455,3.0
14,377,3.0
14,491,3.0
14,282,5.0
14,552,3.0
14,597,3.0
14,540,3.0
14,477,4.0
14,527,3.0
15,2011,5.0
15,1265,3.5
15,780,3.5
15,5989,5.0
15,8360,2.5
15,48780,4.5
15,4886,3.5
15,6874,3.0
15,2085,1.5
15,589,5.0
15,3499,4.0
15,1196,5.0
15,355,1.0
15,588,3.0
15,47,3.5
15,48304,4.5
15,2028,3.5
15,70286,3.5
15,115149,2.0
15,63859,3.0
15,50872,3.0
15,58559,2.0
15,5618,3.0
15,84152,5.0
15,112556,4.5
15,112852,1.5
15,2329,4.5
16,1281,3.0
16,3949,4.0
16,5952,3.5
16,608,4.5
16,1704,3.5
16,1089,4.0
16,1276,4.0
16,7099,3.5
16,1188,2.5
16,5618,4.5
16,318,4.0
16,1193,4.0
16,3000,4.0
16,1680,3.5
16,1199,5.0
16,2858,3.5
16,5971,4.0
16,1230,4.0
16,1260,4.0
16,593,3.0
17,2005,4.0
17,7482,4.0
17,6870,3.5
17,6016,4.5
17,1206,5.0
17,5618,5.0
17,293,3.5
17,110,4.5
17,2959,4.5
17,480,4.5
17,1259,4.0
17,77455,3.5
17,82459,4.0
17,318,5.0
17,31658,4.5
17,356,5.0
17,1209,3.5
17,44,3.5
17,68358,4.5
17,2194,4.0
17,1089,4.0
18,96655,4.0
18,69757,4.0
18,26614,3.5
18,904,4.5
18,7361,4.0
18,5445,4.0
18,223,4.0
18,2421,3.0
18,86880,3.0
18,7373,3.5
18,2012,3.0
18,5995,4.5
18,5956,4.0
18,7323,3.0
18,34150,3.5
18,2706,3.5
18,70286,3.5
18,134130,4.5
18,293,4.5
18,163,4.0
18,1784,3.5
18,164179,3.0
18,6709,3.0
18,1270,4.0
18,97752,3.5
18,106487,4.0
18,71108,4.5
18,65596,4.0
18,115713,4.5
18,60684,3.5
18,72998,4.0
18,2,3.0
18,79695,3.5
18,30812,4.0
18,67255,4.5
18,74948,4.0
18,166635,4.0
18,45499,4.0
18,71899,4.5
18,112334,4.5
18,2278,3.5
18,53972,3.0
18,142488,4.5
18,4383,4.0
18,1276,4.0
18,5459,2.5
18,8361,3.0
18,1653,3.5
18,1676,3.5
18,52604,4.5
18,8368,3.5
18,102125,3.5
18,1222,4.5
18,1,3.5
18,140289,4.0
18,2410,3.5
18,69640,4.0
18,3751,3.5
18,3275,4.5
18,442,3.0
18,91529,4.0
18,145,3.5
18,1214,4.0
18,110,4.5
18,2019,4.0
18,30793,4.0
18,5418,4.0
18,74510,4.5
18,4226,4.5
18,95441,2.5
18,26444,3.5
18,500,3.5
18,122904,3.5
18,53129,3.0
18,48780,4.5
18,155168,4.0
18,2329,4.0
18,1704,4.0
18,58295,3.5
18,1213,4.5
18,1721,4.0
18,6934,3.0
18,64197,4.5
18,235,4.5
18,86332,3.5
18,231,2.5
18,180777,4.5
18,457,3.5
18,112552,4.5
18,79592,3.0
18,778,4.5
18,60040,3.5
18,1682,3.0
18,32460,3.5
18,1275,3.5
18,104241,3.0
18,106782,3.0
18,87232,4.0
18,3462,4.0
18,673,3.0
19,440,3.0
19,1345,3.0
19,165,3.0
19,3548,2.0
19,830,2.0
19,2804,3.0
19,1891,2.0
19,2249,3.0
19,2139,3.0
19,3671,3.0
19,3393,1.0
19,235,4.0
19,2763,4.0
19,472,2.0
19,1374,5.0
19,380,3.0
19,1322,2.0
19,1689,2.0
19,2145,2.0
19,903,5.0
19,3484,2.0
19,637,2.0
19,2858,4.0
19,1474,2.0
19,558,2.0
19,2470,3.0
19,1894,2.0
19,2171,2.0
19,2719,2.0
19,709,2.0
19,3243,3.0
19,881,1.0
19,1882,2.0
19,2428,3.0
19,719,2.0
19,711,3.0
19,3203,2.0
19,546,2.0
19,2518,2.0
19,921,3.0
19,537,1.0
19,606,2.0
19,1911,2.0
19,1376,4.0
19,1347,2.0
19,1777,3.0
19,1129,3.0
19,2000,3.0
19,2046,2.0
19,3745,4.0
19,2687,2.0
19,1845,3.0
19,1297,4.0
19,1339,2.0
19,2916,3.0
19,252,3.0
19,2407,2.0
19,434,3.0
19,12,1.0
19,2140,4.0
19,1784,2.0
19,1240,4.0
19,44,3.0
19,1265,4.0
19,2985,3.0
19,3263,2.0
19,2294,3.0
19,2041,4.0
19,350,2.0
19,185,2.0
19,3082,2.0
19,915,2.0
19,368,3.0
19,450,2.0
19,2490,3.0
19,2539,2.0
19,1456,2.0
19,2338,1.0
19,1257,3.0
19,2468,2.0
19,422,3.0
19,2548,2.0
19,1688,3.0
19,1665,1.0
19,3798,2.0
19,3705,2.0
19,743,2.0
19,273,1.0
19,1690,1.0
19,2248,3.0
19,1407,3.0
19,2572,3.0
19,1037,1.0
19,653,2.0
19,104,2.0
19,2968,5.0
19,3064,2.0
19,353,5.0
19,2987,5.0
19,1834,3.0
19,2153,3.0
19,1569,3.0
19,1064,2.0
19,1906,2.0
19,1892,2.0
19,2418,2.0
19,2374,2.0
19,648,3.0
19,1219,4.0
19,3254,2.0
19,135,3.0
19,1193,4.0
19,1342,2.0
19,1991,2.0
19,13,3.0
19,597,3.0
19,3247,3.0
19,348,2.0
19,1405,2.0
19,3479,3.0
19,2628,3.0
19,3578,3.0
19,377,4.0
19,2094,4.0
19,3063,2.0
19,2004,3.0
19,2001,2.0
19,1679,2.0
19,1234,4.0
19,3802,2.0
19,1798,1.0
19,1079,4.0
19,1500,2.0
19,762,1.0
19,3440,2.0
19,3500,2.0
19,3740,2.0
19,2806,2.0
19,1379,2.0
19,2143,3.0
19,3550,3.0
20,2085,4.0
20,5502,3.0
20,1333,3.5
20,48,5.0
20,2140,4.0
20,6156,3.0
20,1547,3.0
20,3994,2.5
20,3990,0.5
20,2565,3.5
20,4886,4.0
20,4370,3.0
20,6143,4.0
20,3301,3.5
20,1013,4.0
20,1907,5.0
20,2081,5.0
20,2941,4.0
20,4519,3.5
20,4027,4.0
20,2092,3.0
20,5013,4.5
20,4821,0.5
20,3114,5.0
20,783,3.5
20,2083,5.0
20,1876,2.0
20,2167,2.0
20,3578,4.5
20,661,5.0
20,2137,4.5
20,3397,5.0
20,2430,2.0
20,1029,4.5
20,3615,2.5
20,1031,3.0
20,2018,4.0
20,1947,5.0
20,1021,2.0
20,5679,3.5
20,3398,5.0
20,594,5.0
20,2657,5.0
20,1028,4.5
20,3977,3.5
20,3623,3.0
20,262,4.5
20,4901,3.5
21,119141,0.5
21,81229,3.5
21,126548,3.0
21,104841,4.0
21,1221,2.5
21,2011,5.0
21,2541,4.0
21,122882,3.5
21,6548,3.5
21,2000,3.5
21,3578,2.5
21,69526,3.5
21,2959,2.0
21,135536,3.5
21,165,3.5
21,103883,3.5
21,99532,1.5
21,6874,1.5
21,48,3.0
21,115502,3.5
21,500,2.5
21,106489,3.0
21,4701,3.5
21,4993,1.5
21,3617,2.0
21,106918,3.5
21,2571,4.0
21,166492,3.5
21,64032,2.5
21,589,3.5
21,102993,2.0
21,90249,3.5
21,76093,3.5
21,88125,4.0
21,3462,3.0
21,68954,4.5
21,139642,0.5
21,108932,1.0
21,588,4.0
21,6365,3.5
21,103372,3.5
21,99114,3.5
21,103253,3.0
21,110553,3.0
21,356,4.5
21,50872,3.5
21,95738,3.0
21,136016,3.0
21,47566,4.0
21,53322,4.5
21,2,3.5
21,5266,1.0
21,135861,0.5
21,3022,4.0
21,2529,4.0
21,108156,3.0
21,73858,1.5
21,435,1.0
21,7570,4.5
21,3638,4.5
21,73017,2.5
21,79592,3.5
21,3489,3.5
21,73321,3.5
21,109576,2.5
21,2671,4.0
21,109374,3.5
21,8961,3.5
21,32587,3.0
21,63859,3.5
21,367,3.0
21,5816,4.0
21,4489,4.5
21,7701,2.5
21,4621,2.5
21,91535,3.5
21,103228,3.5
21,4963,4.5
21,4005,4.0
21,136020,4.0
21,103801,0.5
21,7438,1.5
21,4085,3.5
21,4886,3.5
21,117851,3.0
21,8644,4.0
21,4718,4.5
21,33615,4.0
21,117590,3.5
22,50872,1.5
22,52281,0.5
22,5816,0.5
22,44191,0.5
22,7361,3.5
22,2541,3.5
22,2959,3.5
22,51540,0.5
22,4903,4.0
22,30707,2.0
22,56171,0.5
22,72998,3.5
22,1952,5.0
22,71464,0.5
22,53519,0.5
22,5388,3.0
22,59315,0.5
22,253,4.0
22,66097,2.0
22,3210,3.5
22,4017,4.0
22,7153,1.0
22,68954,2.0
22,37733,2.5
23,6857,3.5
23,7123,4.5
23,1248,3.0
23,3949,5.0
23,300,3.0
23,3030,3.0
23,5013,3.0
23,3424,3.0
23,1050,3.5
23,6,4.0
23,6989,3.5
23,2726,4.0
23,4235,4.0
23,1221,3.5
23,1200,3.0
23,541,5.0
23,29,4.0
23,3181,3.5
23,8636,3.0
23,1218,3.5
23,858,3.5
23,923,4.0
23,1464,4.0
23,913,4.0
24,2405,2.5
24,91542,3.5
24,59615,3.5
24,68157,3.0
24,31696,3.0
24,35836,4.0
24,50,4.0
24,5418,4.0
24,46976,4.0
24,4299,3.5
24,1265,4.5
24,316,3.5
24,139385,3.0
24,58998,4.0
24,119145,4.0
24,52973,3.5
24,58559,4.0
24,4262,4.0
24,552,3.5
24,91529,4.0
24,45672,3.0
24,32,3.5
25,91529,5.0
25,1198,5.0
25,177593,5.0
25,231,4.0
25,68954,5.0
26,300,3.0
26,165,4.0
26,593,4.0
26,208,2.0
27,3157,3.0
27,3791,3.0
27,2565,5.0
27,1287,5.0
27,1196,4.0
27,1592,3.0
27,2046,4.0
27,3836,4.0
27,1276,4.0
27,60,3.0
27,2876,2.0
27,648,4.0
27,1222,1.0
27,1022,4.0
27,2944,4.0
27,3471,4.0
27,911,5.0
27,480,4.0
27,2085,3.0
27,3508,4.0
27,969,4.0
27,2142,3.0
27,3168,2.0
27,3519,3.0
27,1580,3.0
27,158,2.0
27,1387,2.0
28,31225,3.0
28,49278,2.5
28,51471,3.0
28,44199,2.0
28,8010,4.0
28,8970,3.0
28,2968,4.0
28,635,3.0
28,5009,2.5
28,1785,3.5
28,2023,3.5
28,51080,2.0
28,1198,2.5
28,60674,2.5
28,3250,4.0
28,48783,2.5
28,6953,3.0
28,3408,3.0
28,2058,2.0
28,36529,4.0
28,44665,3.0
28,43936,2.5
28,8207,3.5
28,7884,2.5
28,5329,3.0
28,54962,2.5
28,428,2.5
28,1276,3.5
28,49265,4.0
28,110,3.5
28,5989,3.5
28,68319,3.5
28,8937,2.5
28,37731,2.5
28,2000,2.0
28,26695,3.5
28,50442,2.0
28,43396,4.0
28,1641,2.5
28,1994,2.5
28,26614,4.0
28,2686,3.0
28,2628,4.0
28,1754,3.0
28,16,2.5
28,6807,2.5
28,60753,3.0
28,1036,2.0
28,316,4.0
28,47894,3.5
28,30812,3.0
28,3578,4.0
28,3683,2.5
28,51540,2.0
28,2232,2.0
28,49961,3.0
28,3052,3.0
28,3793,3.5
28,27788,1.0
28,47644,3.0
28,6365,3.5
28,147,2.5
28,4772,3.5
28,6617,4.0
28,54503,3.5
28,3702,3.5
28,3317,2.5
28,1517,2.5
28,300,2.0
28,8810,3.0
28,27450,2.5
28,49272,3.5
28,51255,1.0
28,3967,4.0
28,4874,3.0
28,8636,3.0
28,3107,2.0
28,31116,3.0
28,63033,3.5
28,6565,3.5
28,64030,3.5
28,5267,3.0
28,48326,2.5
28,5055,2.5
28,71106,2.5
28,599,3.0
28,1590,3.0
28,61986,3.0
28,1101,3.0
28,3020,3.0
28,2427,3.5
28,47099,3.0
28,72378,2.0
28,61024,2.0
28,481,3.0
28,58293,0.5
28,42004,2.5
28,51662,4.5
28,54997,3.5
28,1042,2.5
28,1748,3.5
28,95,2.0
28,68358,3.5
28,61011,2.0
28,1608,2.0
28,5292,3.5
28,778,3.5
28,780,3.0
28,1584,3.5
28,68205,3.0
28,1732,4.0
28,5502,3.0
28,6870,3.0
28,4378,3.0
29,1204,4.5
29,1208,4.0
29,750,4.5
29,82459,5.0
29,51540,4.0
29,2951,4.5
29,858,4.5
29,98961,4.5
29,27611,5.0
29,3591,3.0
29,80489,4.0
29,7379,3.5
29,316,4.0
29,1945,4.5
29,1224,4.0
29,4327,4.0
30,110,5.0
30,68358,5.0
30,5952,5.0
30,2571,5.0
30,91529,5.0
30,79132,5.0
30,60069,5.0
31,1270,4.0
31,5060,5.0
31,17,3.0
31,344,3.0
31,736,4.0
31,783,4.0
31,788,2.0
31,1246,3.0
31,1231,3.0
31,1197,5.0
32,593,5.0
32,1036,5.0
32,100,4.0
32,799,3.0
32,1198,5.0
32,627,4.0
32,1104,5.0
32,802,4.0
32,265,5.0
32,736,3.0
32,653,3.0
32,719,3.0
32,353,3.0
32,1458,4.0
32,538,5.0
32,1425,3.0
32,361,4.0
32,410,3.0
32,21,4.0
32,246,4.0
33,1801,4.0
33,2302,3.0
33,1476,3.0
33,1721,4.0
33,1059,4.0
33,2539,4.0
33,2690,4.0
33,428,5.0
33,593,5.0
33,1249,5.0
33,17,4.0
33,805,1.0
33,1639,5.0
33,1177,3.0
33,1841,3.0
33,1621,2.0
33,2580,5.0
33,34,3.0
33,452,4.0
33,715,4.0
33,589,4.0
33,1271,3.0
33,2324,3.0
33,302,3.0
33,1678,5.0
33,2485,2.0
33,1682,4.0
33,2443,3.0
33,307,5.0
33,293,4.0
33,1610,3.0
34,6387,4.5
34,318,4.0
34,4369,3.0
34,1721,0.5
34,3052,2.5
34,2273,5.0
34,4720,4.0
34,356,4.0
34,5349,5.0
34,6567,3.5
34,8636,5.0
34,6618,5.0
34,4246,4.0
34,6857,4.0
34,2571,3.0
34,10,5.0
34,2953,2.0
35,150,5.0
35,11,4.0
35,222,4.0
35,590,5.0
35,185,5.0
36,5464,1.5
36,1376,2.0
36,1617,4.5
36,1252,2.0
36,2406,3.0
36,1892,3.5
36,3798,3.0
36,544,3.0
36,3363,4.5
36,3897,4.5
36,1090,2.5
36,4025,2.0
37,318,4.0
37,329,3.0
37,661,3.0
37,671,5.0
38,300,4.0
38,468,3.0
38,292,3.0
38,17,3.0
38,318,5.0
38,282,3.0
38,736,2.0
38,222,3.0
38,380,3.0
38,509,2.0
38,237,3.0
38,590,4.0
38,339,3.0
38,586,3.0
38,595,4.0
38,342,3.0
39,2080,3.0
39,1036,4.0
39,1215,5.0
39,2700,5.0
39,3213,5.0
39,1197,5.0
39,1136,4.0
39,588,4.0
39,2018,3.0
39,2571,5.0
39,1954,2.0
39,1097,4.0
39,2391,5.0
39,1219,5.0
39,1029,3.0
39,3328,5.0
39,2987,4.0
39,1500,4.0
39,1968,5.0
39,1258,5.0
40,165,4.0
40,26,4.0
40,609,4.0
40,431,5.0
40,616,3.0
40,17,5.0
40,685,5.0
40,351,4.0
40,307,5.0
40,312,3.0
40,592,4.0
40,380,3.0
40,362,4.0
40,199,3.0
40,231,1.0
40,350,5.0
40,256,2.0
40,273,1.0
40,82,5.0
40,48,2.0
40,610,4.0
41,69757,3.5
41,4014,3.5
41,111921,4.0
41,1584,2.0
41,41285,4.0
41,7438,5.0
41,6711,3.5
41,48394,3.0
41,57669,4.5
41,64969,3.0
41,3916,0.5
41,6953,3.5
41,7293,5.0
41,6870,3.0
41,1777,2.5
41,1222,2.0
41,6287,5.0
41,99114,4.0
41,112552,4.0
41,8641,3.5
41,595,4.0
41,3949,4.0
41,7149,4.5
41,1200,2.0
41,7445,2.0
41,47,3.5
41,4979,2.5
41,135887,3.0
41,31685,3.0
41,55247,4.0
41,4246,4.0
41,3948,5.0
41,3301,2.5
41,47099,3.5
41,1097,3.0
41,128360,4.0
41,593,4.0
41,4027,4.0
41,4816,5.0
41,2324,4.0
41,115569,4.0
41,51662,2.0
41,1258,5.0
42,7,3.0
42,223,5.0
42,1673,5.0
42,4102,5.0
42,424,3.0
42,1805,4.0
42,150,5.0
42,2539,4.0
42,1036,4.0
42,3394,3.0
42,507,4.0
42,784,2.0
42,353,2.0
42,1391,2.0
42,1090,5.0
42,3753,4.0
42,1061,4.0
42,1682,3.0
42,3256,4.0
42,47,4.0
42,2671,4.0
42,3502,5.0
42,3033,4.0
42,3100,5.0
42,1831,2.0
42,3146,3.0
42,292,3.0
42,1806,2.0
42,2683,4.0
42,2688,3.0
42,1379,5.0
42,2871,5.0
42,553,5.0
42,3120,4.0
42,2407,4.0
42,408,4.0
42,1213,5.0
42,3298,4.0
42,372,2.0
42,2420,3.0
42,2915,4.0
42,1608,4.0
42,2302,4.0
42,924,5.0
42,2146,4.0
42,4280,4.0
42,1722,5.0
42,234,4.0
42,86,4.0
42,3861,3.0
42,4396,4.0
42,3259,4.0
42,1479,4.0
42,2427,4.0
42,2804,4.0
42,1042,2.0
42,3248,2.0
42,4565,2.0
42,1265,5.0
42,231,4.0
42,3101,3.0
42,1689,1.0
42,2968,4.0
42,361,3.0
42,432,3.0
42,3441,4.0
42,236,3.0
42,586,2.0
42,4621,4.0
42,4022,4.0
42,468,4.0
42,303,2.0
42,1835,4.0
42,2987,4.0
42,1191,4.0
42,1089,5.0
42,4333,1.0
42,3254,3.0
42,4629,2.0
42,3450,5.0
42,2406,3.0
42,3481,4.0
42,2144,3.0
42,552,4.0
42,1687,3.0
42,788,4.0
42,3255,3.0
42,597,5.0
43,609,5.0
43,454,4.0
43,432,4.0
43,500,5.0
43,185,4.0
43,1,5.0
43,382,5.0
43,828,5.0
43,168,5.0
43,344,4.0
43,1356,5.0
43,256,5.0
43,356,5.0
43,95,4.0
43,317,4.0
43,377,3.0
43,631,5.0
43,1084,5.0
43,325,5.0
43,420,5.0
43,47,4.0
43,575,5.0
43,292,5.0
44,135,2.0
44,104,4.0
44,36,4.0
44,94,4.0
44,648,3.0
44,891,3.0
44,849,3.0
44,1393,4.0
44,663,4.0
44,260,5.0
45,5481,4.0
45,2006,5.0
45,2694,5.0
45,2396,4.0
45,3255,3.0
45,362,5.0
45,364,5.0
45,4963,5.0
45,1729,4.0
45,2028,5.0
45,2791,4.0
45,3258,3.0
45,180,4.0
45,3274,3.0
45,1,4.0
45,1246,5.0
45,1221,4.0
45,441,3.0
45,5445,4.0
45,1060,5.0
45,4502,1.0
45,3269,3.0
45,788,2.0
45,3270,1.0
45,1393,5.0
45,4022,5.0
45,1682,4.0
45,1282,5.0
45,2096,4.0
45,3489,3.0
45,1375,4.0
45,357,4.0
45,107,4.0
45,33495,3.0
45,2987,4.0
45,780,3.0
45,2504,4.0
45,3254,4.0
45,8528,5.0
45,1080,4.0
45,165,5.0
45,2944,3.0
45,3534,4.0
45,1101,4.0
45,3552,5.0
45,4016,5.0
45,3717,5.0
45,6373,4.0
45,2115,4.5
45,435,3.0
45,1037,4.0
45,2064,4.0
45,1059,5.0
45,2716,4.0
45,2915,4.0
45,4958,4.0
45,934,3.0
45,1732,5.0
45,6539,5.0
45,2078,5.0
45,3175,3.0
45,593,4.0
45,3972,5.0
45,6377,5.0
45,50872,5.0
45,296,5.0
45,1407,4.5
45,2502,5.0
45,1302,5.0
45,2431,5.0
45,785,4.0
45,924,4.0
45,1584,5.0
45,3385,2.0
45,4623,3.0
45,2324,5.0
45,546,2.0
45,1391,3.0
45,1020,3.0
45,1307,3.0
46,39,3.0
46,110,5.0
46,318,4.0
46,432,3.0
46,364,5.0
46,435,3.0
46,111,4.0
46,253,4.0
47,2942,2.5
47,2762,3.0
47,166643,3.0
47,500,1.0
47,81591,1.5
47,49530,3.0
47,3844,4.0
47,31,3.0
47,4776,3.5
47,84152,4.5
47,40819,3.5
47,31685,3.0
47,80463,3.5
47,1393,2.5
47,3949,1.0
47,91658,2.5
47,72641,4.0
47,111921,3.5
47,356,4.5
47,97921,3.5
47,508,4.0
47,30793,3.0
47,51931,5.0
47,2420,3.5
47,96567,4.0
47,2144,3.0
47,137337,3.5
47,62,3.0
48,1584,4.5
48,2797,4.0
48,3623,2.5
48,1527,4.0
48,1485,4.0
48,168,3.5
48,5882,4.0
49,4022,4.5
49,356,4.0
49,1097,4.5
49,2028,4.5
50,135456,3.0
50,903,4.0
50,8253,3.5
50,8928,4.0
50,109487,2.5
50,109374,3.0
50,142074,1.5
50,44719,2.5
50,135143,2.0
50,93326,1.0
50,72998,2.0
50,116797,2.5
50,94864,1.5
50,66335,2.5
50,140928,2.5
50,106782,3.0
50,128360,2.5
50,2553,3.0
50,4306,2.0
50,8143,3.5
50,5218,2.0
50,1201,4.0
50,1252,4.0
50,3730,4.0
50,3221,3.5
50,6377,3.0
50,165969,3.5
50,92475,4.0
50,6662,3.0
50,8235,3.0
50,97938,2.0
50,151759,2.5
50,164280,3.5
50,158238,3.0
50,1028,3.0
50,111,4.0
50,8157,3.0
50,27773,3.0
50,71156,2.5
50,2160,4.0
50,3000,3.5
50,6666,3.5
50,2006,2.5
50,1380,2.5
50,95543,1.0
50,3022,3.0
50,90522,1.5
50,8879,3.0
50,172013,3.0
50,1204,4.5
50,122898,0.5
50,1367,2.0
50,26258,4.0
50,5618,4.0
50,32,3.0
50,924,4.5
50,143859,2.0
50,49272,2.5
50,1291,3.0
50,81018,3.0
50,102407,2.5
50,175661,1.5
51,965,5.0
51,1302,5.0
51,1845,5.0
51,2194,5.0
51,3949,5.0
51,1753,3.5
51,4992,4.5
51,4308,0.5
51,6502,5.0
51,482,3.5
51,3070,5.0
51,2291,4.0
51,8623,3.5
51,2167,4.0
51,1243,5.0
51,2701,0.5
51,7757,3.5
51,4002,5.0
51,4018,3.0
51,52722,3.5
51,2302,5.0
51,2137,3.0
51,2363,2.5
51,2683,0.5
51,2995,3.5
51,2356,3.5
51,236,5.0
51,2282,4.5
51,1215,5.0
51,2393,0.5
51,2279,1.5
51,327,1.5
51,593,5.0
51,8874,5.0
51,59306,0.5
51,6323,4.5
51,2797,5.0
51,2470,4.0
51,260,5.0
51,2605,4.0
51,4054,2.0
51,45666,3.5
51,2978,4.0
51,5956,5.0
51,2248,5.0
51,1244,4.0
51,7147,4.0
51,1991,3.0
51,3969,5.0
51,4041,3.5
51,42723,5.0
51,2159,4.0
51,4855,4.5
51,3918,5.0
51,1272,5.0
51,3994,5.0
51,3481,5.0
51,2140,5.0
51,3115,5.0
51,5378,1.5
51,2183,5.0
51,36,3.0
51,1224,5.0
51,442,1.5
51,2916,1.5
51,2100,4.0
51,247,5.0
51,1373,5.0
51,2375,5.0
51,7000,5.0
51,4255,4.0
51,1196,5.0
52,89745,5.0
52,37733,5.0
52,50872,4.0
52,58559,5.0
52,112138,5.0
52,47200,5.0
52,54997,5.0
52,1784,4.0
52,7361,3.5
52,1923,5.0
52,44665,4.0
52,733,5.0
52,51662,5.0
52,51255,5.0
52,73017,5.0
52,122900,5.0
52,65514,3.5
52,8961,4.0
52,31685,3.0
52,63082,5.0
52,3753,4.0
52,54995,5.0
52,63113,4.0
52,34405,4.5
52,5669,4.5
52,59784,4.0
53,1441,5.0
53,3100,5.0
53,413,5.0
53,381,5.0
54,639,3.0
54,480,3.0
54,296,3.0
54,454,3.0
54,339,3.0
54,110,3.0
54,50,3.0
55,1275,4.0
55,4011,5.0
55,33166,4.5
55,2100,0.5
55,2763,2.5
56,733,4.0
56,380,4.0
56,333,3.0
