usuarioId,filmeId,nota
19,1342,2.0
19,1805,3.0
19,3031,2.0
19,3591,2.0
19,3032,3.0
19,2614,1.0
19,1798,1.0
19,671,2.0
19,3712,3.0
19,1972,1.0
19,1373,1.0
19,2249,3.0
19,34,4.0
19,2701,1.0
19,2372,1.0
19,2053,2.0
19,338,2.0
19,3499,3.0
19,558,2.0
19,427,3.0
19,2550,3.0
19,910,4.0
19,1259,3.0
19,2918,5.0
19,3052,3.0
19,2804,3.0
19,3743,2.0
19,2548,2.0
19,1196,4.0
19,1375,3.0
19,2762,4.0
19,586,3.0
19,1892,2.0
19,344,2.0
19,2263,2.0
19,3515,3.0
19,1409,3.0
19,2255,2.0
19,3146,1.0
19,374,2.0
19,1923,4.0
19,1474,2.0
19,1881,1.0
19,1591,2.0
19,328,2.0
19,2394,3.0
19,3254,2.0
19,1371,3.0
19,3526,2.0
19,3692,3.0
19,445,2.0
19,107,2.0
19,653,2.0
19,924,3.0
19,2628,3.0
19,1552,3.0
19,2232,3.0
19,551,5.0
19,1372,5.0
20,5218,5.0
20,3189,3.5
20,4054,2.5
20,4993,5.0
20,5785,4.0
20,551,5.0
20,1030,3.0
20,5299,4.0
20,2087,4.5
20,2100,3.5
20,4025,3.5
20,3114,5.0
20,2941,4.0
20,3948,3.5
20,5630,3.5
20,1015,3.5
20,1380,5.0
20,1035,4.5
20,2294,3.5
20,4299,3.5
20,2033,4.0
20,2300,5.0
20,801,2.5
20,3977,3.5
21,588,4.0
21,2529,4.0
21,2087,2.0
21,59429,2.5
21,597,4.0
21,135887,4.5
21,3638,4.5
21,110102,3.5
21,2000,3.5
21,45447,3.5
21,1721,3.5
21,367,3.0
21,3114,3.5
21,60074,3.5
21,2858,2.0
21,3082,5.0
21,2571,4.0
21,119964,2.0
21,106918,3.5
21,117572,2.5
21,31433,3.5
21,2683,2.5
21,6934,4.0
21,8665,4.0
21,1210,4.5
21,116797,2.5
21,589,3.5
21,370,5.0
21,41566,3.0
21,168248,3.5
21,2403,2.5
21,733,3.5
21,96588,3.5
21,5266,1.0
21,109374,3.5
21,1722,5.0
21,108932,1.0
21,103335,4.0
21,3578,2.5
21,2174,1.0
21,902,3.0
21,356,4.5
21,5816,4.0
21,6155,3.5
22,5015,0.5
22,318,5.0
22,56171,0.5
22,56367,0.5
22,63082,0.5
22,8784,2.0
22,107,4.5
22,4993,1.0
22,56788,1.0
22,74789,0.5
22,7153,1.0
22,60950,1.0
23,8228,4.0
23,300,3.0
23,1089,4.0
23,923,4.0
23,1206,4.0
23,1200,3.0
23,7438,3.0
23,1248,3.0
23,1952,3.0
23,1960,3.0
23,1232,5.0
23,454,2.5
24,2424,4.0
24,64957,4.0
24,31685,3.5
24,5445,3.0
24,91542,3.5
24,2273,3.5
24,4262,4.0
24,70286,4.0
24,6350,4.5
24,2421,3.5
24,59615,3.5
25,5952,5.0
25,91529,5.0
25,187593,5.0
26,288,3.0
26,344,3.0
27,3508,4.0
27,924,2.0
27,455,3.0
27,2161,4.0
27,1010,2.0
27,2032,2.0
27,3448,4.0
27,1222,1.0
27,2054,4.0
27,1207,5.0
27,1200,1.0
27,1101,4.0
27,1474,3.0
27,1127,4.0
28,55274,2.5
28,6365,3.5
28,51935,2.5
28,6867,4.0
28,60684,4.0
28,2628,4.0
28,1584,3.5
28,61986,3.0
28,7445,2.0
28,4343,2.5
28,5152,4.5
28,50068,3.0
28,49530,4.5
28,56607,2.5
28,4446,3.5
28,46578,2.0
28,1704,3.0
28,8633,4.5
28,6617,4.0
28,3543,2.5
28,8010,4.0
28,608,3.0
28,30749,4.0
28,5418,3.5
28,3911,3.0
28,507,4.0
28,49265,4.0
28,345,4.0
28,1197,2.5
28,61236,2.5
28,6281,1.5
28,72998,5.0
28,8798,3.5
28,8961,3.5
28,6534,2.5
28,60647,2.5
28,32587,3.5
28,8977,2.5
28,40278,3.0
28,2908,3.0
28,53972,2.5
28,5502,3.0
28,3271,3.0
28,3033,3.0
28,31420,2.5
28,63113,3.0
28,48385,4.0
28,3100,4.0
28,41997,3.0
28,59018,4.5
28,2618,3.0
28,1678,2.0
28,61350,3.5
28,51255,1.0
28,5617,2.0
28,36529,4.0
28,3147,2.5
29,2301,4.0
29,7156,4.5
29,1136,4.0
29,150,4.0
29,48516,4.5
29,51540,4.0
29,170,3.0
29,55820,4.0
30,4993,5.0
30,111759,5.0
30,1196,5.0
31,1231,3.0
31,612,3.0
31,1278,5.0
31,788,2.0
31,377,5.0
32,1104,5.0
32,471,3.0
32,1198,5.0
32,802,4.0
32,345,5.0
32,1197,5.0
32,553,3.0
32,1084,4.0
32,272,5.0
32,24,3.0
33,838,5.0
33,1610,3.0
33,508,3.0
33,2272,3.0
33,428,5.0
33,589,4.0
33,36,5.0
33,1617,5.0
33,296,5.0
33,1721,4.0
33,1643,3.0
33,2028,5.0
33,307,5.0
33,1365,3.0
33,50,5.0
33,1719,5.0
34,2006,4.5
34,6242,3.5
34,4369,3.0
34,4306,3.5
34,2959,4.0
34,3052,2.5
34,3997,2.0
34,4446,5.0
34,3948,3.0
35,266,2.0
35,235,4.0
36,548,3.0
36,1086,3.5
36,1892,3.5
36,3308,2.0
36,1617,4.5
36,544,3.0
37,165,5.0
37,457,4.0
38,317,3.0
38,497,5.0
38,509,2.0
38,105,3.0
38,585,3.0
38,434,2.0
38,252,2.0
38,235,4.0
39,2580,5.0
39,3000,5.0
39,1215,5.0
39,3418,2.0
39,2692,5.0
39,1248,5.0
39,608,5.0
39,2018,3.0
39,2391,5.0
39,296,5.0
40,153,3.0
40,1,5.0
40,410,3.0
40,31,4.0
40,376,3.0
40,62,5.0
40,308,5.0
40,327,4.0
40,362,4.0
40,421,3.0
41,2571,2.0
41,2324,4.0
41,1200,2.0
41,1884,3.0
41,138036,2.0
41,1258,5.0
41,296,5.0
41,5418,2.0
41,1214,0.5
41,48516,3.5
41,109374,3.5
41,55765,2.0
41,4720,3.5
41,1259,5.0
41,49530,4.0
41,6874,5.0
41,4963,3.0
41,7444,2.5
41,99114,4.0
41,54272,4.0
41,140110,3.5
41,4816,5.0
42,3261,2.0
42,1722,5.0
42,3695,1.0
42,1461,3.0
42,459,3.0
42,1453,2.0
42,2571,5.0
42,2990,5.0
42,3753,4.0
42,2023,5.0
42,3450,5.0
42,2371,5.0
42,4351,5.0
42,4293,4.0
42,2568,4.0
42,4679,4.0
42,2423,5.0
42,4516,4.0
42,4621,4.0
42,1100,4.0
42,3448,5.0
42,1196,3.0
42,486,3.0
42,2306,3.0
42,485,3.0
42,3793,2.0
42,3210,4.0
42,4565,2.0
42,2791,5.0
42,2500,2.0
42,2369,2.0
42,2335,4.0
42,2353,2.0
42,1474,2.0
42,1784,5.0
42,3869,2.0
42,3535,4.0
42,2827,3.0
42,2712,5.0
42,2105,2.0
42,1610,4.0
42,344,2.0
42,193,3.0
42,1674,3.0
43,1,5.0
43,783,5.0
43,23,5.0
43,454,4.0
43,238,5.0
43,587,5.0
43,542,4.0
43,1073,5.0
43,500,5.0
43,262,5.0
43,539,3.0
44,1476,5.0
44,260,5.0
44,135,2.0
44,891,3.0
44,18,4.0
45,5445,4.0
45,2195,4.0
45,4958,4.0
45,1777,4.0
45,3147,5.0
45,107,4.0
45,53993,4.5
45,4718,5.0
45,2605,2.0
45,597,3.0
45,3752,4.0
45,1210,5.0
45,3004,3.0
45,53996,4.5
45,5418,5.0
45,5500,5.0
45,3033,4.0
45,3489,3.0
45,1073,4.0
45,457,4.0
45,6287,5.0
45,1391,3.0
45,2580,5.0
45,3285,3.0
45,832,4.5
45,3248,2.0
45,2606,3.0
45,1610,4.0
45,3176,4.0
45,3552,5.0
45,292,4.0
45,2329,5.0
45,546,2.0
45,5582,3.0
45,648,4.0
45,5103,3.0
45,3793,5.0
45,1442,4.0
45,5481,4.0
45,1573,5.0
46,344,3.0
46,231,3.0
46,160,4.0
46,316,4.0
47,3147,5.0
47,45950,3.0
47,1961,4.0
47,145839,3.5
47,104841,2.0
47,88810,3.5
47,318,4.0
47,31685,3.0
47,72998,2.5
47,4474,3.5
47,100383,3.5
47,30812,3.0
47,4878,0.5
47,2121,2.5
48,2797,4.0
48,5903,4.0
48,1625,4.5
49,2571,4.5
49,79132,4.5
50,90746,2.5
50,103228,2.0
50,1036,3.5
50,175661,1.5
50,176101,1.0
50,33781,2.5
50,174141,3.5
50,71156,2.5
50,165969,3.5
50,1291,3.0
50,2019,4.0
50,1367,2.0
50,63082,2.5
50,909,3.0
50,96610,2.0
50,7063,3.5
50,32031,2.0
50,969,3.5
50,122898,0.5
50,1921,3.0
50,7438,3.5
50,122882,3.0
50,1223,3.0
50,32659,2.5
50,116797,2.5
50,71264,2.0
50,6239,2.5
50,139644,3.0
50,111921,2.5
50,88911,3.0
50,593,3.5
51,3186,4.5
51,1186,4.5
51,2455,4.5
51,6934,0.5
51,8623,3.5
51,4437,5.0
51,7,4.0
51,5459,3.5
51,1302,5.0
51,76,5.0
51,5568,4.0
51,34338,5.0
51,39414,4.0
51,4308,0.5
51,2097,2.5
51,2490,3.0
51,5254,2.5
51,4267,4.5
51,3253,0.5
51,3638,3.5
51,2301,5.0
51,4886,4.0
51,2683,0.5
51,1267,4.0
51,1834,4.0
51,1953,5.0
51,58559,4.0
51,781,4.0
51,1200,5.0
51,2420,3.0
51,2524,3.5
51,2644,3.5
51,7007,3.5
51,4344,3.0
51,1805,0.5
51,2321,5.0
52,73017,5.0
52,63113,4.0
52,54997,5.0
52,152081,5.0
52,57669,5.0
52,98809,3.5
52,47099,4.0
52,1784,4.0
52,55363,3.0
52,54995,5.0
52,34405,4.5
52,51255,5.0
52,112138,5.0
53,922,5.0
53,381,5.0
54,590,3.0
54,593,4.0
54,1,3.0
55,2427,0.5
55,2393,0.5
56,196,3.0
56,367,3.0
56,420,3.0
56,253,3.0
56,410,3.0
57,3033,3.0
57,2001,3.0
57,1429,4.0
57,707,2.0
57,303,2.0
57,3426,3.0
57,913,5.0
57,2690,3.0
57,1,5.0
57,431,4.0
57,1265,5.0
57,1676,4.0
57,922,4.0
57,3901,3.0
57,2023,3.0
57,1277,3.0
57,899,5.0
57,3628,4.0
57,3396,4.0
57,838,3.0
57,2300,4.0
57,2289,3.0
57,3253,3.0
57,3386,3.0
57,1226,4.0
57,1375,3.0
57,3638,2.0
57,3704,3.0
57,2009,4.0
57,1527,4.0
57,1274,3.0
57,924,5.0
57,596,4.0
57,2321,4.0
57,1240,4.0
57,1376,4.0
57,171,4.0
57,2640,4.0
57,2990,2.0
57,1374,5.0
57,2002,3.0
57,2355,4.0
57,1059,3.0
57,1858,3.0
57,2109,4.0
57,3104,4.0
57,2021,2.0
57,410,2.0
58,595,5.0
58,7,5.0
58,261,4.0
58,208,4.0
58,497,5.0
58,596,4.0
58,648,5.0
58,377,5.0
58,153,3.0
58,3,3.0
58,372,3.0
59,3498,5.0
59,3461,4.0
59,1250,5.0
59,2075,5.0
59,1212,5.0
59,2294,3.0
59,6460,5.0
59,858,5.0
59,648,5.0
59,2160,5.0
59,1480,4.0
60,783,4.0
60,2150,4.0
61,1917,3.0
61,50,4.5
61,1080,3.5
61,7438,4.0
62,88125,4.5
62,1704,5.0
62,96610,4.0
62,50804,5.0
62,5630,5.0
62,122922,4.5
62,33794,5.0
62,1653,5.0
62,8636,4.0
62,86880,4.0
62,8371,2.5
62,7373,3.0
62,106072,3.5
62,2953,3.5
62,2,4.0
62,171763,4.0
62,46723,3.0
62,101864,4.0
62,91658,4.5
62,8529,4.5
62,41566,4.0
62,1270,4.5
62,63992,1.0
62,59501,4.0
62,78772,1.0
62,68319,3.5
62,1645,5.0
62,182715,4.0
62,410,4.5
62,58803,4.0
62,4993,5.0
62,1580,3.0
62,318,4.0
62,99114,5.0
62,74458,4.0
62,143355,3.5
62,4262,5.0
63,91658,4.0
63,96610,4.5
63,3000,3.5
63,4993,4.0
63,6541,1.0
63,5464,4.0
63,969,3.0
63,57669,5.0
63,7022,2.5
63,47,4.0
63,2000,3.0
63,231,3.0
63,555,2.5
63,92494,5.0
63,1923,2.0
63,293,3.5
63,6502,4.0
63,79702,5.0
63,3793,3.5
63,4896,1.5
63,2791,4.0
63,648,4.0
63,8361,3.0
63,7438,2.5
63,3897,2.5
63,32587,5.0
63,27846,3.5
64,160,2.5
64,1641,4.0
64,2278,5.0
64,34072,4.5
64,1090,5.0
64,4734,2.0
64,318,5.0
64,1889,3.5
64,8360,3.5
64,2723,3.5
64,27801,3.5
64,5902,4.5
64,25,3.5
64,2248,4.0
64,3499,4.5
64,7254,3.0
64,3052,4.0
64,1215,4.0
64,3418,3.5
64,356,4.0
64,858,5.0
64,40819,4.0
64,2700,4.5
64,1183,4.0
64,4865,4.0
64,47,4.5
64,5690,5.0
64,30707,3.5
64,762,3.0
64,3717,2.5
64,41566,4.0
64,207,3.5
64,5445,4.0
64,4025,2.5
64,7360,4.5
64,3481,4.0
64,8957,3.5
64,6,4.5
64,2028,4.0
64,1276,4.0
64,1204,5.0
64,1961,4.0
64,543,3.5
64,333,4.5
64,500,3.5
64,36,4.0
64,1345,4.5
64,223,3.0
64,2167,3.5
64,1407,3.5
64,4270,3.0
64,2918,3.5
65,109487,4.5
65,33660,4.0
65,2959,4.5
66,3039,4.0
66,3740,4.0
66,5349,4.0
66,2011,3.0
66,1027,3.5
66,1094,4.0
66,2261,4.5
66,4720,3.5
66,5023,4.0
66,1912,4.5
66,1394,4.5
66,1080,4.0
66,541,5.0
66,3074,5.0
66,4041,4.5
66,2648,5.0
66,7090,4.0
66,4203,4.0
66,7046,4.5
66,3101,4.0
66,2316,3.5
66,1288,5.0
66,1784,5.0
66,7325,3.0
66,7027,4.0
66,172,3.5
66,2580,3.5
66,7493,4.0
66,3262,4.0
66,780,3.5
66,7153,5.0
66,2302,3.5
66,2716,3.5
66,3219,3.0
67,2011,4.0
67,6539,4.5
67,2028,4.5
67,318,4.5
68,185,3.0
68,60756,2.5
68,54004,3.0
68,8985,3.5
68,1124,2.0
68,440,3.0
68,88163,4.0
68,852,3.5
68,5673,3.0
68,1580,4.0
68,45499,2.0
68,256,1.5
68,48043,2.0
68,261,2.0
68,44004,3.0
68,96110,3.0
68,7004,3.5
68,45517,4.5
68,48516,3.5
68,6879,3.5
68,74508,2.0
68,64997,2.5
68,2167,3.5
68,40732,3.5
68,89864,3.5
68,1193,3.0
68,1544,2.0
68,2249,5.0
68,1500,2.5
68,34072,2.5
68,95218,3.5
68,5582,4.0
68,59333,2.5
68,1198,5.0
68,3578,4.0
68,3476,2.0
68,193,2.0
68,47999,4.5
68,3252,3.5
68,780,4.0
68,64575,3.5
68,1201,3.5
68,4306,5.0
68,8622,3.0
68,2719,3.0
68,3452,2.5
68,1234,3.5
68,170,2.5
68,59731,3.5
68,4776,4.5
68,52975,3.5
68,455,2.0
68,68791,3.5
68,6535,2.5
68,2572,4.5
68,2700,2.0
68,86377,4.5
68,2080,3.0
68,63113,3.0
68,7458,4.0
68,6755,1.5
68,6502,4.5
68,4308,1.5
68,592,4.0
68,4643,2.0
68,70286,4.0
68,3146,3.0
68,54995,3.5
68,7373,3.5
68,3300,2.5
68,72167,1.0
68,88129,3.0
68,1682,4.5
68,2692,2.0
68,83803,4.0
68,5,2.0
68,6157,2.0
68,1476,3.0
68,1367,2.5
68,1320,1.0
68,1597,3.0
68,81591,3.5
68,140,3.5
68,1438,3.0
68,3450,2.5
68,1586,3.5
68,53894,3.5
68,1228,2.0
68,6934,3.5
68,2082,3.0
68,4047,3.0
68,3275,3.5
68,56251,4.0
68,1967,2.5
68,82167,2.0
68,1278,4.0
68,4270,3.5
68,2028,4.0
68,1101,3.5
68,838,3.5
68,7445,4.0
68,8968,5.0
68,1457,3.5
68,4148,2.0
68,53435,1.5
68,1663,3.0
68,41997,3.5
68,60684,3.5
68,1221,3.0
68,3617,3.5
68,58047,3.5
68,2797,3.0
68,6333,4.5
68,8371,2.5
68,339,3.5
68,45501,3.5
68,2395,1.5
68,788,1.0
68,4022,2.0
68,58107,2.5
68,4084,2.0
68,135,3.0
68,1556,3.0
68,586,1.0
68,5630,2.5
68,4734,3.0
69,1580,4.0
69,1645,4.0
69,1610,4.0
69,1917,4.0
69,4963,3.0
70,1259,4.5
70,3147,2.5
70,55820,4.0
70,1962,4.0
70,1955,3.5
70,5995,4.0
71,707,1.0
71,260,3.0
71,852,4.0
71,1036,4.0
72,1962,3.5
72,1198,4.5
72,1196,4.5
72,110,4.5
73,69644,1.0
73,47518,3.5
73,4025,2.0
73,62434,4.0
73,112788,2.5
73,122904,4.5
73,51540,4.5
73,87430,1.0
73,103335,2.0
73,93840,2.0
73,53460,3.5
73,61323,4.0
73,91500,4.0
73,6373,3.0
73,7451,3.0
73,128520,3.5
73,46578,4.0
73,30793,3.5
73,106072,5.0
73,59258,4.5
73,3751,2.5
74,26578,4.0
74,7158,3.0
74,923,5.0
74,1252,5.0
74,8340,3.5
74,3273,2.5
74,307,5.0
74,55069,4.0
74,37733,3.0
74,52281,2.5
74,8207,4.0
74,2313,3.5
74,52952,4.5
74,3246,4.0
74,7323,5.0
74,6440,3.5
74,6870,4.0
74,27773,5.0
75,8360,4.0
75,924,3.5
75,4306,4.0
75,1721,2.5
75,6870,1.0
75,7153,4.0
75,168,4.0
76,33004,4.0
76,778,4.5
76,63992,0.5
76,99114,4.0
76,72129,4.5
76,56174,2.0
76,67255,3.0
76,788,0.5
76,1250,3.0
76,6373,2.0
76,39446,4.5
76,58803,3.0
77,6539,4.0
77,4973,2.5
77,4226,2.5
78,4085,3.0
78,1198,4.5
78,356,3.0
78,1,4.0
78,380,4.0
78,1552,4.0
79,2019,5.0
79,164,5.0
79,3104,5.0
79,3266,5.0
79,1580,4.0
79,307,4.0
80,4963,4.5
80,858,4.0
80,53129,4.5
80,5388,4.0
80,78349,4.0
80,81417,3.5
80,83134,3.0
80,70286,4.5
80,48394,4.5
80,89470,4.0
80,1258,4.0
80,3863,3.5
80,2959,5.0
80,4223,4.0
80,80489,4.5
80,90405,4.0
80,3534,3.5
81,364,2.0
81,161,3.0
81,231,1.0
82,10,3.5
82,832,3.0
82,6383,3.0
82,2011,4.0
82,6593,3.0
82,588,2.5
82,2683,4.0
82,6687,4.0
82,3253,3.5
82,1721,2.5
82,5507,3.5
82,3753,4.0
82,4015,4.5
82,589,4.5
82,4238,3.0
82,1556,1.5
82,364,3.5
82,1270,4.0
82,6953,2.5
82,2948,3.0
82,6586,3.5
82,356,4.5
82,2028,3.5
83,76093,2.5
83,48394,3.5
83,364,3.5
83,1036,2.5
83,1246,5.0
83,6874,0.5
83,7153,4.5
83,2762,4.0
83,64983,4.0
83,7438,0.5
83,58303,1.5
83,51662,1.5
84,1042,3.0
84,272,5.0
84,457,4.0
84,1104,4.0
84,224,4.0
84,235,3.0
84,299,5.0
84,349,4.0
84,475,4.0
84,305,3.0
84,597,3.0
84,1184,3.0
84,195,4.0
84,1394,4.0
84,628,4.0
84,1270,3.0
84,1280,5.0
84,277,3.0
84,587,3.0
84,736,3.0
84,354,4.0
84,1036,3.0
84,537,3.0
84,954,4.0
84,1094,4.0
84,266,4.0
84,350,4.0
84,477,4.0
84,7,3.0
85,1519,1.0
85,1449,4.0
85,53,5.0
86,6373,4.0
86,5418,4.5
86,2805,4.0
86,3578,4.0
86,2411,3.5
86,2642,3.5
86,1091,3.5
87,262,4.0
87,4571,3.5
88,1358,4.0
88,54286,4.5
88,4963,4.5
88,527,4.0
88,223,4.5
88,2542,4.5
89,73042,5.0
89,136353,5.0
89,8238,5.0
89,176621,2.0
89,40339,4.0
89,69757,2.5
89,7346,2.5
89,69469,5.0
89,4728,3.0
89,132800,4.5
89,951,3.5
89,915,2.0
89,3255,3.0
89,60737,5.0
89,6650,1.0
89,143031,5.0
89,53578,5.0
89,2716,1.5
89,30793,2.0
89,131610,5.0
89,1197,2.0
89,3604,0.5
89,1682,0.5
89,113252,4.0
89,8372,5.0
89,745,3.0
89,82167,2.0
89,2085,3.0
89,46105,4.5
89,61024,3.5
89,182731,4.5
89,161131,2.5
89,116897,2.5
89,150554,5.0
89,146986,4.0
89,2294,3.5
89,126921,5.0
89,3088,0.5
89,149566,5.0
89,88812,2.5
89,6783,3.0
89,177185,4.5
89,140133,5.0
89,33646,3.0
89,1223,1.5
89,89864,3.0
89,5283,2.5
89,53460,3.5
89,31925,4.0
89,3751,4.0
89,69122,3.5
89,69644,4.0
90,1137,4.0
90,984,5.0
90,1041,5.0
90,25,5.0
90,818,5.0
91,7118,3.5
91,384,3.5
91,3,3.0
91,780,3.5
91,1213,4.0
91,1350,4.5
91,2997,3.5
91,1225,3.0
91,482,3.5
91,165,3.0
91,5294,3.5
91,8961,4.5
91,1079,4.0
91,6218,1.5
91,606,4.0
91,904,2.5
91,1129,5.0
91,2668,3.5
91,6283,4.5
91,3081,5.0
91,3948,2.0
91,350,3.0
91,7000,3.0
91,786,2.5
91,434,2.0
91,7569,4.0
91,4340,1.0
91,6395,3.5
91,1653,4.5
91,4878,4.0
91,5438,3.0
91,357,1.5
91,553,3.5
91,1,4.0
91,5749,3.0
91,2450,2.5
91,4629,1.5
91,8368,4.5
91,1876,3.0
91,551,5.0
91,502,1.0
91,2081,3.0
91,6365,3.0
91,2002,2.0
91,1270,3.5
91,4226,4.5
91,2355,3.5
91,322,2.0
91,5582,2.5
91,520,3.5
91,151,3.0
91,3275,4.5
91,2455,3.0
91,3785,4.5
91,231,3.0
91,733,3.0
91,2396,2.0
91,4369,3.5
92,1021,3.0
92,1015,4.0
93,2161,5.0
93,2396,4.0
93,849,4.0
93,1499,4.0
93,2567,3.0
93,1372,5.0
93,2174,4.0
93,2,5.0
93,356,5.0
93,158,4.0
94,364,4.0
94,592,3.0
94,21,3.0
94,588,4.0
94,225,3.0
94,2,4.0
95,6016,5.0
95,4378,4.0
95,5247,4.0
95,6979,4.0
95,3418,4.0
95,1381,2.0
95,5810,4.0
95,3298,3.0
95,2115,4.5
95,5151,4.0
95,6796,4.5
95,608,4.5
95,6942,4.0
95,1206,5.0
95,1617,4.0
95,2268,4.0
95,2085,4.0
96,3555,3.0
96,1610,4.0
96,110,5.0
96,380,3.0
96,50,5.0
96,1094,4.0
96,2021,4.0
96,788,1.0
97,3623,5.0
97,3793,5.0
97,3717,4.0
97,4638,4.0
98,122916,5.0
98,135143,2.5
98,164179,5.0
98,88163,5.0
98,4226,4.0
98,60126,5.0
98,179819,3.0
98,79132,4.0
98,7451,3.5
99,256,4.0
99,225,5.0
99,23,4.0
99,252,5.0
99,22,4.0
100,2262,4.0
100,11,4.0
100,234,4.0
100,380,3.5
100,1265,3.5
100,4041,5.0
100,356,4.0
100,441,4.0
100,1639,3.5
100,296,3.5
100,1270,4.0
100,4623,3.5
100,89,4.0
100,923,3.5
100,1968,4.5
101,2722,3.0
101,2490,2.0
101,2502,3.0
101,2390,3.0
101,3203,4.0
101,2770,2.0
102,237,3.0
102,266,3.0
102,163,3.0
102,39,3.0
102,377,3.0
102,454,4.0
103,48,3.5
103,920,4.5
103,969,4.0
103,2006,3.5
103,4011,4.0
103,1201,5.0
103,50912,3.5
103,784,3.0
103,912,5.0
103,111,4.5
103,57522,3.5
103,596,4.5
103,91671,1.0
103,59022,4.0
103,1245,5.0
103,37733,3.5
103,1968,4.0
103,101,4.0
103,69844,1.5
103,2712,4.5
103,924,4.0
103,1704,4.5
103,8972,3.5
103,116799,4.0
103,2720,3.5
103,3160,5.0
103,5810,4.0
103,4306,3.5
103,1566,4.5
103,60289,2.0
103,2384,4.0
103,86815,3.5
103,5349,3.0
103,785,3.5
103,134853,3.5
103,1213,5.0
103,56757,4.0
103,1228,5.0
104,81847,4.0
